record_id;turbine_id;date;generated_energy_kwh;operating_hours;inactive_hours;year;temperature_c
P006_0622;T006;2024-09-13;10566.59;21.72;2.28;2024;16.25
P006_0623;T006;2024-09-14;11573.69;23.25;0.75;2024;18.87
P006_0624;T006;2024-09-15;21270.37;22.53;1.47;2024;17.73
P006_0625;T006;2024-09-16;2576.3;21.86;2.14;2024;16.36
P006_0626;T006;2024-09-17;23362.01;23.51;0.49;2024;18.81
P006_0627;T006;2024-09-18;10140.86;23.33;0.67;2024;11.71
P006_0628;T006;2024-09-19;6384.98;22.81;1.19;2024;12.33
P006_0629;T006;2024-09-20;4101.0;22.29;1.71;2024;14.5
P006_0630;T006;2024-09-21;2569.85;23.82;0.18;2024;16.33
P006_0631;T006;2024-09-22;16596.42;23.28;0.72;2024;19.91
P006_0632;T006;2024-09-23;9253.23;22.2;1.8;2024;17.87
P006_0633;T006;2024-09-24;3277.35;23.53;0.47;2024;16.75
P006_0634;T006;2024-09-25;2728.84;23.36;0.64;2024;16.17
P006_0635;T006;2024-09-26;7164.76;23.6;0.4;2024;15.99
P006_0636;T006;2024-09-27;22865.27;22.91;1.09;2024;17.1
P006_0637;T006;2024-09-28;6340.96;21.97;2.03;2024;19.66
P006_0638;T006;2024-09-29;2053.57;22.16;1.84;2024;15.22
P006_0639;T006;2024-09-30;6758.7;23.17;0.83;2024;18.96
P006_0640;T006;2024-10-01;6324.62;23.39;0.61;2024;14.69
P006_0641;T006;2024-10-02;256.25;22.81;1.19;2024;21.13
P006_0642;T006;2024-10-03;7829.94;23.92;0.08;2024;22.58
P006_0643;T006;2024-10-04;6073.6;22.51;1.49;2024;18.27
P006_0644;T006;2024-10-05;10396.72;23.99;0.01;2024;18.95
P006_0645;T006;2024-10-06;21128.58;23.27;0.73;2024;19.43
P006_0646;T006;2024-10-07;13955.0;23.57;0.43;2024;18.3
P006_0647;T006;2024-10-08;4898.95;21.28;2.72;2024;23.34
P006_0648;T006;2024-10-09;1886.82;22.82;1.18;2024;22.14
P006_0649;T006;2024-10-10;27939.55;23.9;0.1;2024;17.25
P006_0650;T006;2024-10-11;5569.55;23.24;0.76;2024;17.83
P006_0651;T006;2024-10-12;5173.01;22.0;2.0;2024;20.78
P006_0652;T006;2024-10-13;4932.13;22.01;1.99;2024;20.84
P006_0653;T006;2024-10-14;6392.56;23.99;0.01;2024;17.89
P006_0654;T006;2024-10-15;4552.58;23.27;0.73;2024;20.85
P006_0655;T006;2024-10-16;2870.16;22.46;1.54;2024;19.29
P006_0656;T006;2024-10-17;3115.45;23.96;0.04;2024;21.77
P006_0657;T006;2024-10-18;4834.28;23.93;0.07;2024;22.09
P006_0658;T006;2024-10-19;2788.8;23.02;0.98;2024;22.73
P006_0659;T006;2024-10-20;2098.06;21.72;2.28;2024;20.89
P006_0660;T006;2024-10-21;4311.06;21.44;2.56;2024;20.01
P006_0661;T006;2024-10-22;3382.86;23.49;0.51;2024;20.44
P006_0662;T006;2024-10-23;12293.09;22.29;1.71;2024;19.03
P006_0663;T006;2024-10-24;27.21;23.21;0.79;2024;21.85
P006_0664;T006;2024-10-25;9519.67;23.45;0.55;2024;20.66
P006_0665;T006;2024-10-26;10256.74;23.5;0.5;2024;19.86
P006_0666;T006;2024-10-27;161.49;21.6;2.4;2024;17.47
P006_0667;T006;2024-10-28;2382.11;21.66;2.34;2024;22.6
P006_0668;T006;2024-10-29;2108.11;23.09;0.91;2024;21.16
P006_0669;T006;2024-10-30;523.06;22.12;1.88;2024;21.94
P006_0670;T006;2024-10-31;1505.43;23.7;0.3;2024;22.81
P006_0671;T006;2024-11-01;842.9;23.68;0.32;2024;18.49
P006_0672;T006;2024-11-02;11732.1;22.47;1.53;2024;28.29
P006_0673;T006;2024-11-03;6324.92;21.9;2.1;2024;22.54
P006_0674;T006;2024-11-04;8386.25;22.7;1.3;2024;23.9
P006_0675;T006;2024-11-05;5569.14;23.98;0.02;2024;23.21
P006_0676;T006;2024-11-06;635.83;23.63;0.37;2024;24.1
P006_0677;T006;2024-11-07;1380.0;21.6;2.4;2024;25.43
P006_0678;T006;2024-11-08;4338.85;22.7;1.3;2024;24.36
P006_0679;T006;2024-11-09;478.17;22.12;1.88;2024;23.89
P006_0680;T006;2024-11-10;5392.67;23.35;0.65;2024;27.55
P006_0681;T006;2024-11-11;1621.59;21.3;2.7;2024;24.9
P006_0682;T006;2024-11-12;1445.65;20.63;3.37;2024;26.0
P006_0683;T006;2024-11-13;4311.96;23.17;0.83;2024;24.99
P006_0684;T006;2024-11-14;3082.82;21.0;3.0;2024;23.88
P006_0685;T006;2024-11-15;1433.33;23.76;0.24;2024;24.2
P006_0686;T006;2024-11-16;5756.61;22.88;1.12;2024;26.77
P006_0687;T006;2024-11-17;361.35;20.81;3.19;2024;27.3
P006_0688;T006;2024-11-18;3646.05;22.34;1.66;2024;27.93
P006_0689;T006;2024-11-19;3417.63;23.85;0.15;2024;22.33
P006_0690;T006;2024-11-20;1283.81;22.34;1.66;2024;23.17
P006_0691;T006;2024-11-21;2355.18;22.39;1.61;2024;26.87
P006_0692;T006;2024-11-22;248.94;23.8;0.2;2024;25.18
P006_0693;T006;2024-11-23;4436.6;22.21;1.79;2024;26.5
P006_0694;T006;2024-11-24;1211.12;21.84;2.16;2024;24.48
P006_0695;T006;2024-11-25;744.77;22.77;1.23;2024;25.98
P006_0696;T006;2024-11-26;4533.61;23.24;0.76;2024;22.14
P006_0697;T006;2024-11-27;548.46;23.47;0.53;2024;22.97
P006_0698;T006;2024-11-28;89.32;20.07;3.93;2024;23.95
P006_0699;T006;2024-11-29;60.39;23.98;0.02;2024;24.69
P006_0700;T006;2024-11-30;3127.33;23.38;0.62;2024;24.36
P006_0701;T006;2024-12-01;132.1;23.7;0.3;2024;25.8
P006_0702;T006;2024-12-02;6758.84;22.81;1.19;2024;30.21
P006_0703;T006;2024-12-03;0.17;20.27;3.73;2024;29.05
P006_0704;T006;2024-12-04;6942.35;23.52;0.48;2024;28.28
P006_0705;T006;2024-12-05;1478.67;21.19;2.81;2024;31.49
P006_0706;T006;2024-12-06;937.84;20.79;3.21;2024;30.58
P006_0707;T006;2024-12-07;530.5;20.51;3.49;2024;28.75
P006_0708;T006;2024-12-08;2045.77;23.09;0.91;2024;25.55
P006_0709;T006;2024-12-09;1079.53;23.59;0.41;2024;30.6
P006_0710;T006;2024-12-10;4154.85;23.74;0.26;2024;24.27
P006_0711;T006;2024-12-11;1275.87;23.47;0.53;2024;30.22
P006_0712;T006;2024-12-12;1256.5;22.83;1.17;2024;28.24
P006_0713;T006;2024-12-13;602.0;22.59;1.41;2024;29.0
P006_0714;T006;2024-12-14;1054.6;22.54;1.46;2024;28.83
P006_0715;T006;2024-12-15;1557.9;22.82;1.18;2024;30.86
P006_0716;T006;2024-12-16;7.22;21.56;2.44;2024;30.66
P006_0717;T006;2024-12-17;52.2;23.26;0.74;2024;26.54
P006_0718;T006;2024-12-18;2576.69;23.29;0.71;2024;26.15
P006_0719;T006;2024-12-19;1114.15;21.16;2.84;2024;30.8
P006_0720;T006;2024-12-20;779.21;23.2;0.8;2024;29.32
P006_0721;T006;2024-12-21;1061.29;23.71;0.29;2024;30.06
P006_0722;T006;2024-12-22;1637.17;23.43;0.57;2024;28.96
P006_0723;T006;2024-12-23;398.57;20.48;3.52;2024;25.02
P006_0724;T006;2024-12-24;204.44;20.32;3.68;2024;30.56
P006_0725;T006;2024-12-25;1310.68;23.72;0.28;2024;29.93
P006_0726;T006;2024-12-26;141.62;23.39;0.61;2024;26.56
P006_0727;T006;2024-12-27;1470.67;21.85;2.15;2024;28.91
P006_0728;T006;2024-12-28;7.23;23.6;0.4;2024;25.67
P006_0729;T006;2024-12-29;3409.99;23.95;0.05;2024;30.71
P006_0730;T006;2024-12-30;1719.4;21.55;2.45;2024;26.3
P006_0731;T006;2024-12-31;1408.14;22.13;1.87;2024;29.84
P006_0732;T006;2025-01-01;3916.443648803387;23.11;0.89;2025;28.93
P006_0733;T006;2025-01-02;6328.435895965933;21.48;2.52;2025;24.06
P006_0734;T006;2025-01-03;4198.07391118772;23.35;0.65;2025;28.03
P006_0735;T006;2025-01-04;0.7200006707975709;22.61;1.39;2025;28.87
P006_0736;T006;2025-01-05;77.8900725672539;23.98;0.02;2025;30.66
P006_0737;T006;2025-01-06;462.41043081042335;23.09;0.91;2025;27.75
P006_0738;T006;2025-01-07;1291.6312033642591;22.89;1.11;2025;29.94
P006_0739;T006;2025-01-08;2557.442382672972;23.84;0.16;2025;28.3
P006_0740;T006;2025-01-09;375.840350156332;23.42;0.58;2025;31.93
P006_0741;T006;2025-01-10;1594.68148570482;23.8;0.2;2025;27.76
P006_0742;T006;2025-01-11;361.240336554048;23.37;0.63;2025;28.56
P006_0743;T006;2025-01-12;431.18040171457864;22.1;1.9;2025;28.73
P006_0744;T006;2025-01-13;56.930053039591265;22.91;1.09;2025;28.62
P006_0745;T006;2025-01-14;262.540244598881;22.69;1.31;2025;30.7
P006_0746;T006;2025-01-15;77.36007207347234;23.83;0.17;2025;31.46
P006_0747;T006;2025-01-16;225.38020997827297;23.41;0.59;2025;28.55
P006_0748;T006;2025-01-17;4548.204237390989;22.22;1.78;2025;27.27
P006_0749;T006;2025-01-18;246.54022969226824;23.64;0.36;2025;29.08
P006_0750;T006;2025-01-19;15770.414692702794;23.88;0.12;2025;27.73
P006_0751;T006;2025-01-20;2921.3527217145606;23.73;0.27;2025;33.19
P006_0752;T006;2025-01-21;1888.8017597256278;22.88;1.12;2025;26.67
P006_0753;T006;2025-01-22;385.10035878353415;21.65;2.35;2025;26.46
P006_0754;T006;2025-01-23;3508.8832690946956;21.8;2.2;2025;28.42
P006_0755;T006;2025-01-24;678.5006321335443;23.85;0.15;2025;29.34
P006_0756;T006;2025-01-25;1789.411667127613;21.47;2.53;2025;27.18
P006_0757;T006;2025-01-26;15904.514817638843;23.52;0.48;2025;28.17
P006_0758;T006;2025-01-27;1301.1812122616436;21.15;2.85;2025;30.6
P006_0759;T006;2025-01-28;6246.815819923576;23.11;0.89;2025;31.69
P006_0760;T006;2025-01-29;634.1505908142772;22.76;1.24;2025;27.67
P006_0761;T006;2025-01-30;1732.9016144793204;23.29;0.71;2025;26.45
P006_0762;T006;2025-01-31;10142.819449683764;23.48;0.52;2025;28.7
P006_0763;T006;2025-02-01;828.0851624552566;23.33;0.67;2025;26.3
P006_0764;T006;2025-02-02;11071.990142897921;23.55;0.45;2025;26.07
P006_0765;T006;2025-02-03;3951.3877852743904;23.59;0.41;2025;31.78
P006_0766;T006;2025-02-04;859.9865170622522;21.36;2.64;2025;26.48
P006_0767;T006;2025-02-05;3780.9805493799695;21.53;2.47;2025;29.81
P006_0768;T006;2025-02-06;5227.641978047048;19.79;4.21;2025;28.37
P006_0769;T006;2025-02-07;4130.225379141758;21.73;2.27;2025;26.94
P006_0770;T006;2025-02-08;134.56571397859952;23.62;0.38;2025;25.73
P006_0771;T006;2025-02-09;772.042782763218;22.88;1.12;2025;25.73
P006_0772;T006;2025-02-10;1651.230115137518;22.9;1.1;2025;27.57
P006_0773;T006;2025-02-11;2423.742917858895;24.0;0.0;2025;27.27
P006_0774;T006;2025-02-12;4482.880353706363;22.32;1.68;2025;29.66
P006_0775;T006;2025-02-13;2681.9938838059343;21.89;2.11;2025;25.32
P006_0776;T006;2025-02-14;340.9144760352599;22.79;1.21;2025;30.4
P006_0777;T006;2025-02-15;3689.8866813188024;21.65;2.35;2025;31.12
P006_0778;T006;2025-02-16;5478.572633156368;22.39;1.61;2025;26.41
P006_0779;T006;2025-02-17;5217.43154448788;23.53;0.47;2025;26.51
P006_0780;T006;2025-02-18;7810.571655352386;22.46;1.54;2025;26.13
P006_0781;T006;2025-02-19;6679.05360841893;23.16;0.84;2025;28.38
P006_0782;T006;2025-02-20;5422.280242848287;23.47;0.53;2025;24.99
P006_0783;T006;2025-02-21;2932.784532970271;22.41;1.59;2025;31.07
P006_0784;T006;2025-02-22;237.53008608945422;21.94;2.06;2025;29.0
P006_0785;T006;2025-02-23;4933.439485513128;22.79;1.21;2025;26.91
P006_0786;T006;2025-02-24;4414.997471238563;23.15;0.85;2025;29.6
P006_0787;T006;2025-02-25;4346.524563716902;22.86;1.14;2025;28.93
P006_0788;T006;2025-02-26;772.2227904067686;23.1;0.9;2025;28.86
P006_0789;T006;2025-02-27;962.330862845322;23.07;0.93;2025;28.86
P006_0790;T006;2025-02-28;9046.06411728551;21.88;2.12;2025;30.09
P006_0791;T006;2025-03-01;3873.8003357237417;21.92;2.08;2025;23.43
P006_0792;T006;2025-03-02;7920.757862828715;23.38;0.62;2025;20.19
P006_0793;T006;2025-03-03;4350.660766812352;23.47;0.53;2025;21.08
P006_0794;T006;2025-03-04;4553.386508013815;21.25;2.75;2025;22.8
P006_0795;T006;2025-03-05;9235.247063740104;22.62;1.38;2025;22.4
P006_0796;T006;2025-03-06;2822.2450097879114;22.76;1.24;2025;20.04
P006_0797;T006;2025-03-07;4937.827704000807;20.69;3.31;2025;22.29
P006_0798;T006;2025-03-08;3363.7878948163757;23.87;0.13;2025;21.01
P006_0799;T006;2025-03-09;3194.7546853328877;22.85;1.15;2025;22.86
P006_0800;T006;2025-03-10;3476.3665948258977;18.63;5.37;2025;22.37
P006_0801;T006;2025-03-11;6650.331206368461;22.53;1.47;2025;22.81
P006_0802;T006;2025-03-12;3580.116770481511;21.37;2.63;2025;23.57
P006_0803;T006;2025-03-13;16180.633159428444;23.65;0.35;2025;22.73
P006_0804;T006;2025-03-14;2528.7616378416883;22.74;1.26;2025;20.78
P006_0805;T006;2025-03-15;5145.678393580047;21.32;2.68;2025;26.21
P006_0806;T006;2025-03-16;4454.160700847958;23.18;0.82;2025;20.23
P006_0807;T006;2025-03-17;17880.624580795662;21.61;2.39;2025;26.28
P006_0808;T006;2025-03-18;7581.310110119291;21.39;2.61;2025;23.63
P006_0809;T006;2025-03-19;13970.619287489058;23.84;0.16;2025;20.84
P006_0810;T006;2025-03-20;1461.9816117445273;21.59;2.41;2025;20.12
P006_0811;T006;2025-03-21;8281.386066255676;20.57;3.43;2025;21.3
P006_0812;T006;2025-03-22;14977.831798359344;23.71;0.29;2025;21.83
P006_0813;T006;2025-03-23;8419.7997111149;23.89;0.11;2025;24.94
P006_0814;T006;2025-03-24;15600.282803969027;23.01;0.99;2025;23.14
P006_0815;T006;2025-03-25;5542.3213709586635;22.74;1.26;2025;20.93
P006_0816;T006;2025-03-26;20167.582746055326;23.36;0.64;2025;23.71
P006_0817;T006;2025-03-27;37370.55301986738;23.84;0.16;2025;23.04
P006_0818;T006;2025-03-28;6287.560934674223;22.03;1.97;2025;21.77
P006_0819;T006;2025-03-29;6638.389676261644;23.51;0.49;2025;18.18
P006_0820;T006;2025-03-30;23159.401487225947;22.32;1.68;2025;24.42
P006_0821;T006;2025-03-31;25879.898254318312;22.48;1.52;2025;23.11
P006_0822;T006;2025-04-01;6248.580141569214;23.97;0.03;2025;19.84
P006_0823;T006;2025-04-02;7770.303499849369;22.54;1.46;2025;17.07
P006_0824;T006;2025-04-03;8857.273308238005;23.16;0.84;2025;16.78
P006_0825;T006;2025-04-04;3422.919648569195;23.28;0.72;2025;18.69
P006_0826;T006;2025-04-05;4668.98804576891;21.02;2.98;2025;16.55
P006_0827;T006;2025-04-06;4613.1109471885675;20.36;3.64;2025;20.33
P006_0828;T006;2025-04-07;5914.217326054897;22.5;1.5;2025;15.8
P006_0829;T006;2025-04-08;12952.922085400121;23.36;0.64;2025;21.25
P006_0830;T006;2025-04-09;14407.556529951464;21.55;2.45;2025;18.88
P006_0831;T006;2025-04-10;30623.45044835364;22.39;1.61;2025;17.18
P006_0832;T006;2025-04-11;5769.656690520194;22.15;1.85;2025;17.77
P006_0833;T006;2025-04-12;22451.432363360454;22.58;1.42;2025;14.01
P006_0834;T006;2025-04-13;12131.588384338873;23.97;0.03;2025;16.08
P006_0835;T006;2025-04-14;14752.019077957504;23.75;0.25;2025;16.01
P006_0836;T006;2025-04-15;20884.87185432875;23.49;0.51;2025;17.92
P006_0837;T006;2025-04-16;5643.061244813113;21.76;2.24;2025;18.29
P006_0838;T006;2025-04-17;20448.126665497424;23.58;0.42;2025;22.15
P006_0839;T006;2025-04-18;15174.347631620465;23.14;0.86;2025;17.51
P006_0840;T006;2025-04-19;18721.648670425584;22.77;1.23;2025;14.51
P006_0841;T006;2025-04-20;18835.869669115775;23.69;0.31;2025;20.49
P006_0842;T006;2025-04-21;48615.60322548056;22.28;1.72;2025;15.75
P006_0843;T006;2025-04-22;11604.259008194382;23.63;0.37;2025;18.54
P006_0844;T006;2025-04-23;11580.389670443668;21.43;2.57;2025;17.24
P006_0845;T006;2025-04-24;11250.687492245353;23.76;0.24;2025;19.95
P006_0846;T006;2025-04-25;13035.691364589058;23.67;0.33;2025;19.67
P006_0847;T006;2025-04-26;12931.287022805236;23.62;0.38;2025;18.64
P006_0848;T006;2025-04-27;34560.57689771772;23.7;0.3;2025;18.07
P006_0849;T006;2025-04-28;34685.099825746314;21.35;2.65;2025;24.0
P006_0850;T006;2025-04-29;14923.845958267164;23.51;0.49;2025;16.33
P006_0851;T006;2025-04-30;10585.833930830662;20.52;3.48;2025;18.11
P006_0852;T006;2025-05-01;24964.147473027468;21.99;2.01;2025;18.8
P006_0853;T006;2025-05-02;15019.781563905273;21.78;2.22;2025;13.8
P006_0854;T006;2025-05-03;30926.371063640803;23.55;0.45;2025;17.18
P006_0855;T006;2025-05-04;23486.583969752468;22.32;1.68;2025;11.76
P006_0856;T006;2025-05-05;7898.079729604965;22.11;1.89;2025;18.5
P006_0857;T006;2025-05-06;50506.196223068124;23.72;0.28;2025;16.66
P006_0858;T006;2025-05-07;49580.442974244426;23.82;0.18;2025;15.9
P006_0859;T006;2025-05-08;16135.013427718353;23.17;0.83;2025;18.12
P006_0860;T006;2025-05-09;20393.852315301745;23.28;0.72;2025;14.73
P006_0861;T006;2025-05-10;27597.85347850555;23.36;0.64;2025;15.41
P006_0862;T006;2025-05-11;30883.208268580147;22.95;1.05;2025;17.62
P006_0863;T006;2025-05-12;35404.37029139188;22.95;1.05;2025;17.46
P006_0864;T006;2025-05-13;64177.01030491653;23.7;0.3;2025;17.72
P006_0865;T006;2025-05-14;20491.08811721909;21.37;2.63;2025;14.73
P006_0866;T006;2025-05-15;15129.669812024256;21.71;2.29;2025;18.84
P006_0867;T006;2025-05-16;12867.89898199993;23.12;0.88;2025;17.59
P006_0868;T006;2025-05-17;18710.322710467313;22.42;1.58;2025;10.59
P006_0869;T006;2025-05-18;24208.432052837994;21.26;2.74;2025;16.45
P006_0870;T006;2025-05-19;53609.59375156288;20.94;3.06;2025;18.24
P006_0871;T006;2025-05-20;20695.513828602845;22.54;1.46;2025;17.09
P006_0872;T006;2025-05-21;32036.121263104564;23.24;0.76;2025;15.22
P006_0873;T006;2025-05-22;26565.33525543632;23.6;0.4;2025;13.29
P006_0874;T006;2025-05-23;50047.17057409548;23.66;0.34;2025;13.46
P006_0875;T006;2025-05-24;92304.2693283526;23.94;0.06;2025;18.05
P006_0876;T006;2025-05-25;19623.232292239984;22.54;1.46;2025;11.18
P006_0877;T006;2025-05-26;23160.54179815351;22.73;1.27;2025;16.85
P006_0878;T006;2025-05-27;43087.167214719666;19.97;4.03;2025;13.39
P006_0879;T006;2025-05-28;39143.64088440808;22.91;1.09;2025;21.8
P006_0880;T006;2025-05-29;75782.15053779515;23.39;0.61;2025;14.49
P006_0881;T006;2025-05-30;39973.050695278274;23.97;0.03;2025;13.06
P006_0882;T006;2025-05-31;24674.29915886677;21.97;2.03;2025;15.18
P006_0883;T006;2025-06-01;46030.643625586235;23.93;0.07;2025;9.65
P006_0884;T006;2025-06-02;58193.611171708915;23.17;0.83;2025;11.0
P006_0885;T006;2025-06-03;49813.18858056937;22.51;1.49;2025;12.88
P006_0886;T006;2025-06-04;39650.852484674266;19.84;4.16;2025;16.82
P006_0887;T006;2025-06-05;61228.24618209907;23.75;0.25;2025;11.26
P006_0888;T006;2025-06-06;62081.09085004689;23.89;0.11;2025;8.02
P006_0889;T006;2025-06-07;58472.374182585736;21.92;2.08;2025;13.6
P006_0890;T006;2025-06-08;49307.08269125132;22.64;1.36;2025;14.55
P006_0891;T006;2025-06-09;31766.91068712453;21.95;2.05;2025;12.26
P006_0892;T006;2025-06-10;32712.05272780114;19.45;4.55;2025;12.92
P006_0893;T006;2025-06-11;71205.68160039853;23.92;0.08;2025;9.42
P006_0894;T006;2025-06-12;33728.43823037265;22.9;1.1;2025;11.97
P006_0895;T006;2025-06-13;40770.05814528675;23.42;0.58;2025;12.71
P006_0896;T006;2025-06-14;30488.373215685875;23.58;0.42;2025;11.58
P006_0897;T006;2025-06-15;38812.42192707739;23.03;0.97;2025;7.29
P006_0898;T006;2025-06-16;62934.86508102959;22.45;1.55;2025;12.54
P006_0899;T006;2025-06-17;40825.36126255158;23.52;0.48;2025;14.03
P006_0900;T006;2025-06-18;42208.99819003479;23.08;0.92;2025;9.09
P006_0901;T006;2025-06-19;19155.199527570196;23.18;0.82;2025;12.27
P006_0902;T006;2025-06-20;56886.44551212019;23.89;0.11;2025;9.8
P006_0903;T006;2025-06-21;53119.397196591905;22.96;1.04;2025;13.98
P006_0904;T006;2025-06-22;87201.1787062152;21.27;2.73;2025;9.95
P006_0905;T006;2025-06-23;32687.060425445714;22.57;1.43;2025;12.82
P006_0906;T006;2025-06-24;45698.10715813489;23.32;0.68;2025;11.6
P006_0907;T006;2025-06-25;37906.43920007256;21.16;2.84;2025;14.26
P006_0908;T006;2025-06-26;62987.32067608631;20.27;3.73;2025;13.11
P006_0909;T006;2025-06-27;37705.594751435674;23.82;0.18;2025;13.94
P006_0910;T006;2025-06-28;45739.3962301524;22.62;1.38;2025;13.9
P006_0911;T006;2025-06-29;52225.69882159228;23.0;1.0;2025;10.67
P006_0912;T006;2025-06-30;43820.62516009745;22.35;1.65;2025;8.1
P006_0913;T006;2025-07-01;30890.100000000002;23.99;0.01;2025;10.66
P006_0914;T006;2025-07-02;47798.012500000004;23.99;0.01;2025;14.05
P006_0915;T006;2025-07-03;64124.350000000006;21.32;2.68;2025;13.83
P006_0916;T006;2025-07-04;22047.337499999998;22.53;1.47;2025;6.84
P006_0917;T006;2025-07-05;72002.08171624457;23.08;0.92;2025;8.34
P006_0918;T006;2025-07-06;29798.975;23.84;0.16;2025;12.5
P006_0919;T006;2025-07-07;81090.375;22.77;1.23;2025;10.63
P006_0920;T006;2025-07-08;14870.95;21.33;2.67;2025;7.59
P006_0921;T006;2025-07-09;32047.5;21.29;2.71;2025;8.51
P006_0922;T006;2025-07-10;46949.0125;22.83;1.17;2025;7.86
P006_0923;T006;2025-07-11;75939.025;23.73;0.27;2025;13.9
P006_0924;T006;2025-07-12;39875.4;23.72;0.28;2025;11.49
P006_0925;T006;2025-07-13;30139.274999999998;21.66;2.34;2025;11.71
P006_0926;T006;2025-07-14;89071.5;21.7;2.3;2025;11.53
P006_0927;T006;2025-07-15;19837.137499999997;22.79;1.21;2025;11.45
P006_0928;T006;2025-07-16;11999.012499999999;23.22;0.78;2025;11.65
P006_0929;T006;2025-07-17;42931.899999999994;20.64;3.36;2025;11.34
P006_0930;T006;2025-07-18;33843.850000000006;23.94;0.06;2025;13.23
P006_0931;T006;2025-07-19;23402.9875;22.93;1.07;2025;9.5
P006_0932;T006;2025-07-20;51022.425;21.51;2.49;2025;14.58
P006_0933;T006;2025-07-21;39476.5875;20.86;3.14;2025;14.1
P006_0934;T006;2025-07-22;43956.790398066034;23.84;0.16;2025;12.01
P006_0935;T006;2025-07-23;19198.85;22.35;1.65;2025;12.41
P006_0936;T006;2025-07-24;56528.112499999996;23.21;0.79;2025;13.98
P006_0937;T006;2025-07-25;46835.675;21.41;2.59;2025;12.4
P006_0938;T006;2025-07-26;36562.0;22.74;1.26;2025;9.3
P006_0939;T006;2025-07-27;84556.4125;22.21;1.79;2025;7.8
P006_0940;T006;2025-07-28;20701.550000000003;22.49;1.51;2025;10.99
P006_0941;T006;2025-07-29;15988.1625;21.61;2.39;2025;9.4
P006_0942;T006;2025-07-30;22948.4625;20.34;3.66;2025;11.4
P006_0943;T006;2025-07-31;36366.2125;23.83;0.17;2025;11.12
P006_0944;T006;2025-08-01;36586.8126891682;20.86;3.14;2025;18.06
P006_0945;T006;2025-08-02;30324.946620857958;23.14;0.86;2025;14.52
P006_0946;T006;2025-08-03;35670.95776740056;21.02;2.98;2025;14.04
P006_0947;T006;2025-08-04;12508.706161993421;19.4;4.6;2025;16.03
P006_0948;T006;2025-08-05;64385.407013782555;23.7;0.3;2025;14.11
P006_0949;T006;2025-08-06;28836.28083705434;23.33;0.67;2025;13.66
P006_0950;T006;2025-08-07;52799.88637824953;23.6;0.4;2025;14.18
P006_0951;T006;2025-08-08;36402.735675021184;23.56;0.44;2025;13.04
P006_0952;T006;2025-08-09;37318.22583154729;22.77;1.23;2025;12.97
P006_0953;T006;2025-08-10;37933.45536118746;21.8;2.2;2025;11.78
P006_0954;T006;2025-08-11;38839.23805564049;23.82;0.18;2025;13.11
P006_0955;T006;2025-08-12;44540.37758136815;23.74;0.26;2025;14.21
P006_0956;T006;2025-08-13;52664.064275571254;21.53;2.47;2025;12.45
P006_0957;T006;2025-08-14;29969.276977120946;22.49;1.51;2025;14.96
P006_0958;T006;2025-08-15;42579.08194412275;23.62;0.38;2025;14.67
P006_0959;T006;2025-08-16;27558.920027685148;23.03;0.97;2025;9.27
P006_0960;T006;2025-08-17;57314.3975067844;23.44;0.56;2025;12.92
P006_0961;T006;2025-08-18;19634.71285411834;23.47;0.53;2025;14.02
P006_0962;T006;2025-08-19;64398.75036165028;22.41;1.59;2025;12.31
P006_0963;T006;2025-08-20;27397.140759754482;22.31;1.69;2025;12.93
P006_0964;T006;2025-08-21;10389.867240267435;23.18;0.82;2025;12.14
P006_0965;T006;2025-08-22;29012.33301588761;23.08;0.92;2025;12.18
P006_0966;T006;2025-08-23;19004.527949575273;23.66;0.34;2025;11.86
P006_0967;T006;2025-08-24;38279.97057402404;20.92;3.08;2025;14.4
P006_0968;T006;2025-08-25;18445.872332234954;23.21;0.79;2025;16.09
P006_0969;T006;2025-08-26;20324.48392585908;23.7;0.3;2025;9.96
P006_0970;T006;2025-08-27;8972.040514184484;18.29;5.71;2025;10.6
P006_0971;T006;2025-08-28;43970.42083599418;23.76;0.24;2025;14.46
P006_0972;T006;2025-08-29;3649.2526757542014;22.77;1.23;2025;12.74
P006_0973;T006;2025-08-30;7471.345242892033;22.58;1.42;2025;11.59
P006_0974;T006;2025-08-31;32154.173707426664;21.46;2.54;2025;11.75
P006_0975;T006;2025-09-01;35595.88859544148;22.17;1.83;2025;16.28
P006_0976;T006;2025-09-02;24001.19114561592;23.56;0.44;2025;18.17
P006_0977;T006;2025-09-03;10003.325671018978;22.29;1.71;2025;16.36
P006_0978;T006;2025-09-04;17905.75036325742;23.12;0.88;2025;16.81
P006_0979;T006;2025-09-05;18016.074169977797;21.83;2.17;2025;14.07
P006_0980;T006;2025-09-06;8177.665858181467;23.73;0.27;2025;17.07
P006_0981;T006;2025-09-07;39841.61823146079;22.78;1.22;2025;20.33
P006_0982;T006;2025-09-08;26827.57340362049;23.86;0.14;2025;14.75
P006_0983;T006;2025-09-09;15790.592807816432;22.8;1.2;2025;17.96
P006_0984;T006;2025-09-10;18962.033088554235;23.27;0.73;2025;15.57
P006_0985;T006;2025-09-11;15621.372979482398;19.83;4.17;2025;18.27
P006_0986;T006;2025-09-12;2863.829674344415;21.01;2.99;2025;20.42
P006_0987;T006;2025-09-13;13972.188763875407;23.92;0.08;2025;13.35
P006_0988;T006;2025-09-14;8706.31714309493;19.38;4.62;2025;16.94
